id,age,income,highest_degree,self_learning_hours,favourite_domain
4076,49,8,PhD,3.68,Software Engineering
4077,54,31,Bachelor,2.07,Business Analytics
4078,21,96,Bachelor,0.67,AI
4079,20,19,High School,0.74,Software Engineering
4080,18,7,High School,2.77,Cybersecurity
4081,47,60,PhD,0.46,AI
4082,50,85,PhD,2.86,AI
4083,18,75,High School,3.27,Software Engineering
4084,41,54,High School,1.16,Software Engineering
4085,53,42,Master,2.6,AI
4086,55,70,High School,3.14,Data Science
4087,44,75,Bachelor,0.78,Data Science
4088,44,80,Master,3.33,AI
4089,20,5,Bachelor,2.93,AI
4090,47,56,Bachelor,0.01,Data Science
4091,39,100,PhD,1.75,AI
4092,39,7,High School,1.74,Cybersecurity
4093,45,39,High School,0.3,Cybersecurity
4094,41,43,High School,2.84,Software Engineering
4095,36,5,PhD,2.17,AI
4096,43,83,Master,3.09,Cybersecurity
4097,20,71,High School,1.47,Business Analytics
4098,66,29,PhD,1.68,Software Engineering
4099,36,75,Bachelor,1.51,Business Analytics
4100,54,84,PhD,0.64,Business Analytics
4101,47,6,Bachelor,2.16,Business Analytics
4102,53,71,High School,1.89,Cybersecurity
4103,68,83,High School,1.46,Data Science
4104,69,80,PhD,0.72,Cybersecurity
4105,22,77,PhD,3.59,AI
4106,62,81,Bachelor,0.51,AI
4107,26,60,Master,1.82,Business Analytics
4108,54,76,Bachelor,1.52,Data Science
4109,23,75,High School,3.04,Business Analytics
4110,41,22,High School,3.14,Data Science
4111,39,70,Master,3.89,AI
4112,47,67,PhD,1.16,AI
4113,60,100,Bachelor,1.95,Cybersecurity
4114,56,28,High School,0.39,Business Analytics
4115,27,40,High School,2.43,Business Analytics
4116,43,22,PhD,1.07,Software Engineering
4117,27,82,PhD,1.34,Business Analytics
4118,22,62,High School,3.24,Data Science
4119,64,98,Master,1.07,Software Engineering
4120,24,75,Master,2.72,Data Science
4121,49,10,Master,1.74,Business Analytics
4122,26,5,Bachelor,0.51,Data Science
4123,49,5,High School,3.75,AI
4124,22,85,PhD,0.88,Data Science
4125,44,40,High School,1.84,Software Engineering
4126,70,22,Master,3.39,Cybersecurity
4127,29,69,Bachelor,3.68,Business Analytics
4128,38,97,Master,0.02,AI
4129,49,71,Bachelor,0.64,Data Science
4130,63,62,Bachelor,0.36,Cybersecurity
4131,22,54,Master,0.02,AI
4132,21,49,High School,0.37,Business Analytics
4133,41,5,Bachelor,3.38,AI
4134,70,89,High School,1.26,Cybersecurity
4135,23,100,High School,2.98,Software Engineering
4136,70,61,High School,3.28,Software Engineering
4137,30,10,High School,1.85,Cybersecurity
4138,55,45,High School,0.02,Cybersecurity
4139,34,94,High School,3.51,Business Analytics
4140,68,44,Master,2.8,Software Engineering
4141,69,87,Bachelor,3.19,Business Analytics
4142,47,57,Bachelor,3.46,Cybersecurity
4143,40,21,Master,1.12,Cybersecurity
4144,67,19,PhD,3.35,AI
4145,57,97,Bachelor,3.91,Software Engineering
4146,69,44,High School,0.85,AI
4147,20,38,Master,0.18,Data Science
4148,67,76,PhD,0.89,Software Engineering
4149,22,64,Master,0.85,Data Science
4150,46,37,Bachelor,1.35,Software Engineering
4151,44,72,High School,1.62,Data Science
4152,52,60,High School,2.98,Cybersecurity
4153,30,80,Bachelor,3.96,Data Science
4154,37,74,Bachelor,2.19,Software Engineering
4155,38,34,PhD,3.68,Data Science
4156,43,22,High School,1.32,AI
4157,46,61,Master,2.82,Cybersecurity
4158,41,62,Master,1.41,Data Science
4159,43,25,Bachelor,2.26,AI
4160,56,9,Master,3.61,Data Science
4161,24,10,PhD,2.52,Data Science
4162,64,8,High School,3.56,AI
4163,23,17,PhD,3.12,Cybersecurity
4164,24,81,High School,0.57,Data Science
4165,63,61,PhD,0.22,Software Engineering
4166,28,86,High School,1.62,Business Analytics
4167,41,34,Master,3.27,Data Science
4168,62,15,Bachelor,3.99,AI
4169,60,22,Bachelor,1.75,Data Science
4170,68,77,Master,3.49,AI
4171,18,25,PhD,3.04,AI
4172,23,45,High School,1.35,Software Engineering
4173,40,88,Master,1.76,Business Analytics
4174,39,9,PhD,1.13,Cybersecurity
4175,24,61,Bachelor,3.38,Cybersecurity
4176,56,75,High School,3.72,Business Analytics
4177,61,51,High School,3.65,AI
4178,21,6,PhD,1.15,Business Analytics
4179,31,43,High School,0.81,Business Analytics
4180,25,5,Master,1.39,AI
4181,31,59,High School,2.03,Data Science
4182,22,14,Master,2.51,AI
4183,32,88,Master,3.52,Business Analytics
4184,29,74,Master,1.38,Software Engineering
4185,41,92,Master,0.59,Data Science
4186,42,14,High School,0.24,Cybersecurity
4187,54,78,High School,2.58,Cybersecurity
4188,54,59,High School,0.29,Cybersecurity
4189,63,61,PhD,1.05,Software Engineering
4190,48,69,Master,2.78,Software Engineering
4191,63,32,Bachelor,2.28,Data Science
4192,37,79,Master,3.45,AI
4193,18,55,PhD,1.83,Software Engineering
4194,39,46,High School,0.87,Data Science
4195,18,14,PhD,0.85,Cybersecurity
4196,38,37,Bachelor,3.6,Software Engineering
4197,36,18,PhD,2.15,Software Engineering
4198,55,12,Bachelor,2.65,Business Analytics
4199,62,24,Bachelor,3.16,Data Science
4200,39,17,High School,0.06,AI
4201,54,10,PhD,3.36,AI
4202,40,36,High School,2.55,Business Analytics
4203,53,57,Master,0.97,Software Engineering
4204,25,16,PhD,1.57,Software Engineering
4205,68,22,High School,1.13,Data Science
4206,47,47,PhD,1.29,Business Analytics
4207,29,16,Bachelor,2.37,Business Analytics
4208,67,59,Master,0.67,AI
4209,32,35,PhD,2.68,Software Engineering
4210,69,6,Bachelor,1.83,Data Science
4211,51,28,High School,1.02,Cybersecurity
4212,19,93,Bachelor,0.0,Cybersecurity
4213,25,16,Master,3.37,Software Engineering
4214,63,75,High School,0.72,Cybersecurity
4215,62,26,High School,2.59,Business Analytics
4216,64,89,Bachelor,0.27,Business Analytics
4217,68,20,PhD,2.89,Data Science
4218,54,17,PhD,0.43,AI
4219,50,60,Bachelor,2.14,Data Science
4220,53,75,High School,2.92,Data Science
4221,54,100,PhD,2.76,Cybersecurity
4222,28,95,High School,1.53,Business Analytics
4223,20,95,High School,3.0,Data Science
4224,33,66,Bachelor,0.27,Cybersecurity
4225,56,24,PhD,3.6,Business Analytics
4226,35,47,Master,3.46,AI
4227,50,22,Bachelor,2.89,Cybersecurity
4228,28,5,High School,0.71,Software Engineering
4229,57,42,Bachelor,2.5,Software Engineering
4230,26,89,Bachelor,0.24,AI
4231,35,40,PhD,3.95,Software Engineering
4232,64,21,High School,0.26,Data Science
4233,54,82,Bachelor,2.8,Software Engineering
4234,65,85,High School,0.51,Software Engineering
4235,21,40,Bachelor,0.88,Software Engineering
4236,26,96,PhD,1.99,Software Engineering
4237,62,18,Bachelor,1.49,Software Engineering
4238,20,21,High School,1.67,AI
4239,44,37,PhD,0.79,AI
4240,40,96,Bachelor,3.74,Cybersecurity
4241,47,63,Master,1.59,Business Analytics
4242,24,83,Bachelor,0.53,AI
4243,61,7,Bachelor,3.96,AI
4244,44,92,High School,1.88,Cybersecurity
4245,56,10,Bachelor,2.33,Business Analytics
4246,31,20,High School,1.05,Business Analytics
4247,70,40,High School,2.48,Cybersecurity
4248,28,24,High School,3.21,Software Engineering
4249,25,58,PhD,0.06,AI
4250,41,56,Master,3.88,Cybersecurity
4251,43,63,High School,1.53,Cybersecurity
4252,27,15,PhD,1.45,AI
4253,37,79,Master,3.12,Data Science
4254,37,88,High School,1.76,Cybersecurity
4255,43,30,Master,2.42,Software Engineering
4256,63,33,PhD,1.38,Data Science
4257,59,82,PhD,0.67,Software Engineering
4258,26,26,PhD,0.54,AI
4259,23,42,Bachelor,1.02,Cybersecurity
4260,60,22,Master,3.76,Business Analytics
4261,62,46,Master,2.69,AI
4262,61,70,High School,2.14,Cybersecurity
4263,56,92,High School,2.96,Cybersecurity
4264,27,86,Bachelor,2.9,AI
4265,60,81,PhD,1.05,Software Engineering
4266,53,48,Bachelor,3.55,Data Science
4267,47,28,Master,2.67,Data Science
4268,52,35,Bachelor,0.98,Software Engineering
4269,70,9,Bachelor,0.31,Data Science
4270,60,72,PhD,1.62,Data Science
4271,64,39,Master,3.45,Cybersecurity
4272,62,77,Master,2.0,Cybersecurity
4273,43,80,Master,2.89,Data Science
4274,30,51,Bachelor,1.75,Business Analytics
4275,48,39,PhD,1.55,Business Analytics
4276,67,69,PhD,3.85,AI
4277,45,31,Master,0.51,Software Engineering
4278,39,41,Master,0.09,AI
4279,54,47,Master,2.03,Data Science
4280,29,56,Bachelor,1.29,Data Science
4281,54,53,PhD,1.21,Cybersecurity
4282,29,19,Bachelor,0.05,Data Science
4283,26,35,Master,3.11,Business Analytics
4284,25,39,Bachelor,1.54,Data Science
4285,21,90,Master,2.6,Business Analytics
4286,30,36,Bachelor,3.76,AI
4287,37,45,Master,0.85,AI
4288,46,77,PhD,0.88,Cybersecurity
4289,32,18,High School,0.12,AI
4290,49,72,Master,3.68,Software Engineering
4291,25,15,Master,2.92,Cybersecurity
4292,23,76,Master,1.27,Software Engineering
4293,41,89,Master,2.96,Software Engineering
4294,45,69,PhD,1.04,Cybersecurity
4295,21,19,PhD,0.78,Software Engineering
4296,59,91,High School,2.77,Cybersecurity
4297,68,48,Bachelor,0.89,Cybersecurity
4298,47,62,Bachelor,2.31,Cybersecurity
4299,61,46,PhD,0.75,Cybersecurity
4300,18,19,Master,3.64,AI
4301,66,85,Master,3.26,Cybersecurity
4302,52,13,High School,3.71,Data Science
4303,38,88,High School,0.15,Software Engineering
4304,48,92,Bachelor,2.92,AI
4305,37,28,Master,1.85,Software Engineering
4306,25,59,High School,2.42,Software Engineering
4307,54,93,High School,3.08,Software Engineering
4308,66,55,High School,1.98,Software Engineering
4309,20,30,High School,0.79,Business Analytics
4310,40,49,Bachelor,2.07,Cybersecurity
4311,29,97,High School,2.4,Software Engineering
4312,54,97,PhD,3.14,Data Science
4313,26,97,Master,3.87,Data Science
4314,70,89,Bachelor,3.64,Software Engineering
4315,28,24,PhD,0.91,Business Analytics
4316,30,71,Bachelor,0.01,Data Science
4317,48,93,Bachelor,3.13,Software Engineering
4318,26,34,PhD,1.71,Business Analytics
4319,40,9,PhD,1.59,AI
4320,53,63,High School,2.05,Cybersecurity
4321,56,68,High School,3.06,Software Engineering
4322,30,53,High School,0.39,Cybersecurity
4323,25,24,PhD,0.4,Business Analytics
4324,32,76,Bachelor,2.82,Cybersecurity
4325,60,85,PhD,3.69,Data Science
4326,52,38,PhD,1.91,Data Science
4327,46,38,Bachelor,0.58,Software Engineering
4328,62,24,Bachelor,3.81,Business Analytics
4329,19,86,High School,3.02,Data Science
4330,34,24,Master,2.24,Business Analytics
4331,27,96,Bachelor,0.71,Data Science
4332,43,12,PhD,0.73,Business Analytics
4333,39,32,Master,2.62,Cybersecurity
4334,33,86,PhD,3.46,Software Engineering
4335,22,87,High School,2.13,Data Science
4336,43,92,PhD,1.1,Software Engineering
4337,18,67,Master,0.92,Business Analytics
4338,37,20,Master,0.59,AI
4339,32,54,Bachelor,1.61,AI
4340,50,41,PhD,0.92,Cybersecurity
4341,60,51,PhD,0.25,Data Science
4342,68,65,High School,1.45,Data Science
4343,54,14,Bachelor,3.75,AI
4344,41,16,PhD,3.91,Data Science
4345,22,14,Master,1.32,Data Science
4346,19,77,High School,2.3,Cybersecurity
4347,55,32,Master,1.8,Cybersecurity
4348,40,28,High School,1.91,AI
4349,69,22,High School,1.01,Cybersecurity
4350,28,90,High School,0.28,Cybersecurity
4351,24,22,High School,0.6,AI
4352,30,78,Bachelor,3.01,Cybersecurity
4353,57,56,PhD,2.13,Cybersecurity
4354,43,9,PhD,0.86,Software Engineering
4355,45,67,PhD,0.93,Business Analytics
4356,67,28,Bachelor,1.75,Cybersecurity
4357,61,8,PhD,3.84,Business Analytics
4358,51,73,PhD,2.59,Cybersecurity
4359,40,35,Bachelor,3.76,Business Analytics
4360,62,93,Master,0.81,Business Analytics
4361,23,85,PhD,1.32,Software Engineering
4362,19,70,Master,0.73,AI
4363,27,10,Bachelor,0.48,AI
4364,40,8,Master,1.95,Cybersecurity
4365,35,41,PhD,3.2,Data Science
4366,48,5,High School,0.0,Cybersecurity
4367,53,64,PhD,1.22,Business Analytics
4368,60,60,PhD,1.6,Business Analytics
4369,46,80,PhD,3.69,AI
4370,44,30,PhD,3.56,Cybersecurity
4371,62,9,Master,3.43,AI
4372,19,57,Bachelor,1.41,Software Engineering
4373,48,30,High School,2.36,Cybersecurity
4374,35,77,PhD,2.47,Cybersecurity
4375,46,15,High School,3.53,Business Analytics
4376,59,50,Bachelor,2.28,Cybersecurity
4377,32,46,Bachelor,0.2,Data Science
4378,55,64,High School,0.72,Data Science
4379,25,25,Bachelor,1.85,Software Engineering
4380,45,43,Bachelor,3.95,Data Science
4381,57,42,Master,2.45,Data Science
4382,36,57,PhD,0.99,Data Science
4383,66,38,Master,2.98,Data Science
4384,63,37,High School,3.17,Data Science
4385,57,20,PhD,2.28,Business Analytics
4386,55,36,Bachelor,3.34,Data Science
4387,35,79,PhD,1.14,Business Analytics
4388,35,57,Master,0.07,Business Analytics
4389,28,23,Bachelor,0.19,Data Science
4390,50,58,Bachelor,2.42,Cybersecurity
4391,64,32,Master,0.4,Software Engineering
4392,24,6,PhD,0.52,Software Engineering
4393,25,66,High School,1.92,Data Science
4394,51,49,Bachelor,1.15,Cybersecurity
4395,41,48,PhD,3.2,Software Engineering
4396,67,21,High School,0.98,AI
4397,37,40,PhD,3.39,Cybersecurity
4398,22,23,Bachelor,2.27,AI
4399,27,99,Master,0.43,AI
4400,31,98,PhD,1.33,Cybersecurity
4401,40,72,PhD,0.76,Business Analytics
4402,39,85,PhD,3.86,Business Analytics
4403,45,15,Bachelor,3.78,Data Science
4404,63,51,Master,0.76,Data Science
4405,43,54,Bachelor,0.34,Software Engineering
4406,52,75,Master,0.19,Software Engineering
4407,36,28,Bachelor,3.32,Software Engineering
4408,60,99,Bachelor,0.13,Software Engineering
4409,30,44,PhD,1.17,Data Science
4410,44,31,High School,0.07,Software Engineering
4411,60,62,PhD,2.02,Cybersecurity
4412,68,74,High School,0.13,Data Science
4413,63,95,Bachelor,2.28,Data Science
4414,42,79,High School,0.61,AI
4415,59,89,PhD,1.75,Data Science
4416,22,64,Master,0.75,AI
4417,37,31,Master,0.23,Software Engineering
4418,52,51,High School,0.65,Business Analytics
4419,57,40,PhD,1.56,Software Engineering
4420,46,48,Bachelor,0.8,Software Engineering
4421,51,24,Bachelor,0.04,AI
4422,26,47,PhD,2.29,AI
4423,31,31,High School,0.92,Software Engineering
4424,30,37,PhD,1.87,AI
4425,64,93,High School,2.68,Cybersecurity
4426,68,63,Master,3.73,AI
4427,46,59,Bachelor,3.1,Business Analytics
4428,57,49,Master,1.0,AI
4429,29,40,Master,0.84,AI
4430,29,34,Master,3.26,Software Engineering
4431,33,8,Bachelor,1.08,Software Engineering
4432,20,21,Master,1.83,Business Analytics
4433,69,99,High School,0.36,Software Engineering
4434,28,89,Bachelor,1.17,Data Science
4435,21,61,PhD,3.67,Data Science
4436,60,74,PhD,2.92,AI
4437,48,87,PhD,1.28,Data Science
4438,44,18,Bachelor,3.7,AI
4439,42,51,Bachelor,2.15,Cybersecurity
4440,27,91,PhD,2.52,Data Science
4441,50,13,Bachelor,0.62,Business Analytics
4442,20,79,Master,1.54,Business Analytics
4443,36,96,Master,3.66,Software Engineering
4444,33,67,Bachelor,2.51,Cybersecurity
4445,54,14,Bachelor,0.4,AI
4446,23,11,High School,2.12,Business Analytics
4447,20,35,Master,3.93,Business Analytics
4448,44,100,High School,2.68,AI
4449,47,11,PhD,1.17,AI
4450,69,85,Bachelor,2.39,Data Science
4451,24,80,Master,2.78,Software Engineering
4452,56,45,High School,1.98,Software Engineering
4453,29,23,PhD,3.78,Data Science
4454,33,33,PhD,0.73,AI
4455,41,42,Bachelor,0.58,Cybersecurity
4456,29,53,Master,2.74,Data Science
4457,55,87,PhD,3.4,Software Engineering
4458,30,99,High School,2.77,Software Engineering
4459,30,42,Master,1.21,AI
4460,37,69,PhD,2.03,Business Analytics
4461,39,6,Master,1.86,Software Engineering
4462,18,52,PhD,3.06,Data Science
4463,22,83,Master,0.76,Cybersecurity
4464,49,37,Bachelor,1.59,Software Engineering
4465,28,81,Master,1.66,Data Science
4466,29,62,PhD,1.9,Software Engineering
4467,28,50,Bachelor,0.07,AI
4468,43,49,High School,0.57,Business Analytics
4469,26,8,Master,2.29,Software Engineering
4470,27,80,Master,0.47,Data Science
4471,67,57,Bachelor,0.17,Business Analytics
4472,38,45,PhD,0.93,Software Engineering
4473,47,90,Bachelor,2.58,Software Engineering
4474,70,84,Master,2.66,Software Engineering
4475,20,60,PhD,0.3,Data Science
4476,57,70,High School,2.59,Business Analytics
4477,39,17,Bachelor,0.82,AI
4478,32,88,High School,0.17,Business Analytics
4479,52,33,Bachelor,0.26,AI
4480,29,24,High School,3.8,Software Engineering
4481,68,14,Master,3.0,Business Analytics
4482,60,19,Master,2.15,Cybersecurity
4483,52,58,PhD,3.97,Data Science
4484,18,18,High School,2.12,Data Science
4485,53,73,High School,1.56,Data Science
4486,66,22,High School,0.17,Cybersecurity
4487,29,77,PhD,1.77,Business Analytics
4488,48,36,Master,2.08,Cybersecurity
4489,58,56,Master,3.78,Cybersecurity
4490,65,44,High School,2.38,Software Engineering
4491,31,42,Bachelor,0.45,Software Engineering
4492,63,60,Bachelor,0.72,Software Engineering
4493,29,7,Master,2.76,AI
4494,36,25,Master,2.13,AI
4495,36,98,PhD,3.75,Business Analytics
4496,67,94,High School,0.36,Business Analytics
4497,46,24,PhD,2.35,Business Analytics
4498,57,40,High School,2.61,Business Analytics
4499,62,30,High School,2.94,AI
4500,21,33,PhD,1.69,AI
4501,65,93,Bachelor,2.82,AI
4502,18,49,Bachelor,2.99,Business Analytics
4503,39,29,PhD,0.75,AI
4504,18,46,High School,1.31,Software Engineering
4505,35,36,Bachelor,2.2,AI
4506,40,75,Bachelor,3.7,Business Analytics
4507,28,89,High School,0.24,Cybersecurity
4508,52,94,PhD,0.66,Cybersecurity
4509,66,60,Bachelor,3.43,Software Engineering
4510,53,31,PhD,2.69,Software Engineering
4511,31,66,PhD,3.6,AI
4512,50,48,High School,3.53,Business Analytics
4513,69,56,Bachelor,1.59,AI
4514,33,60,Master,3.86,AI
4515,18,14,Bachelor,0.62,Business Analytics
4516,68,25,Bachelor,3.6,Business Analytics
4517,27,17,Bachelor,1.4,Software Engineering
4518,47,99,High School,2.11,Data Science
4519,63,99,High School,1.62,Cybersecurity
4520,49,54,High School,2.6,Cybersecurity
4521,66,85,Master,3.3,Software Engineering
4522,18,86,High School,3.43,Data Science
4523,33,14,Bachelor,1.87,Cybersecurity
4524,44,19,PhD,3.67,AI
4525,40,80,PhD,2.32,Business Analytics
4526,59,36,Master,1.4,Cybersecurity
4527,29,99,High School,3.96,Software Engineering
4528,62,55,PhD,1.47,Cybersecurity
4529,52,54,Bachelor,2.45,Data Science
4530,54,17,Bachelor,1.29,Software Engineering
4531,37,83,Bachelor,1.37,Software Engineering
4532,56,39,PhD,2.51,AI
4533,66,61,Master,3.55,Business Analytics
4534,56,7,PhD,1.07,Cybersecurity
4535,27,84,PhD,1.69,Data Science
4536,22,61,PhD,1.94,Business Analytics
4537,18,75,PhD,1.23,Cybersecurity
4538,34,76,Master,2.74,Business Analytics
4539,36,56,Master,0.3,Business Analytics
4540,30,82,Master,0.45,Cybersecurity
4541,33,41,PhD,2.08,Data Science
4542,31,56,High School,3.99,Data Science
4543,67,79,High School,1.06,Data Science
4544,18,82,Bachelor,2.65,Business Analytics
4545,69,55,High School,1.31,Software Engineering
4546,25,9,Bachelor,1.59,Cybersecurity
4547,20,55,PhD,1.16,Business Analytics
4548,21,7,Bachelor,1.08,Data Science
4549,40,71,High School,3.08,AI
4550,53,74,Bachelor,3.5,AI
4551,39,66,Master,2.67,Business Analytics
4552,53,35,PhD,1.05,AI
4553,53,49,PhD,3.94,Software Engineering
4554,18,24,PhD,3.15,AI
4555,21,5,Bachelor,0.18,Data Science
4556,64,54,PhD,0.41,Business Analytics
4557,40,87,Bachelor,0.07,Data Science
4558,42,42,High School,2.23,Business Analytics
4559,30,61,Master,1.73,Business Analytics
4560,21,69,PhD,3.66,AI
4561,59,20,PhD,0.65,AI
4562,19,19,Bachelor,1.71,AI
4563,21,34,Master,3.68,Data Science
4564,34,21,High School,1.57,Data Science
4565,60,48,PhD,2.23,Cybersecurity
4566,70,52,Bachelor,1.2,AI
4567,42,23,Bachelor,0.47,Data Science
4568,57,81,PhD,3.49,Software Engineering
